data_structure,version_id,seq_no,comp_no,table_id,modification,length_old,min_length,max_length,conf_length,req_opt
LA2,8,5,696,306,O,,,,20=,O
LA2,8,6,697,305,O,,,,20=,O
LA2,8,7,698,307,O,,,,20=,O
LA2,8,8,699,308,O,,,,20=,O
LA2,8,9,700,0,O,,,,20#,O
LA2,8,10,701,0,O,,,,120#,O
LA2,8,11,702,0,O,,,,50#,O
LA2,8,12,703,0,O,,,,50#,O
LA2,8,13,704,0,O,,,,12=,O
LA2,8,14,705,399,O,3..3,3,3,,O
LA2,8,15,706,190,O,1..3,1,3,,O
LA2,8,16,707,0,O,,,,50#,O
LA2,61,1,159,302,O,20,,20,,O
LA2,61,2,160,303,O,20,,20,,O
LA2,61,3,161,304,O,20,,20,,O
LA2,61,4,162,0,O,227,,227,,O
LA2,61,5,163,306,O,20,,20,,O
LA2,61,6,164,305,O,20,,20,,O
LA2,61,7,165,307,O,20,,20,,O
LA2,61,8,166,308,O,20,,20,,O
LA2,61,9,167,0,O,120,,120,,O
LA2,61,10,168,0,O,120,,120,,O
LA2,61,11,169,0,O,50,,50,,O
LA2,61,12,170,0,O,50,,50,,O
LA2,61,13,171,0,O,12,,12,,O
LA2,61,14,172,399,O,3,,3,,O
LA2,61,15,173,190,O,3,,3,,O
LA2,61,16,174,0,O,50,,50,,O
LA2,81,1,209,302,O,,,,,O
LA2,81,2,210,303,O,,,,,O
LA2,81,3,211,304,O,,,,,O
LA2,81,4,212,0,O,,,,,O
LA2,81,5,213,306,O,,,,,O
LA2,81,6,214,305,O,,,,,O
LA2,81,7,215,307,O,,,,,O
LA2,81,8,216,308,O,,,,,O
LA2,81,9,217,0,O,,,,,O
LA2,81,10,218,0,O,,,,,O
LA2,81,11,219,0,O,,,,,O
LA2,81,12,220,0,O,,,,,O
LA2,81,13,221,0,O,,,,,O
LA2,81,14,222,399,O,3..3,3,3,,O
LA2,81,15,223,190,O,1..3,1,3,,O
LA2,81,16,224,0,O,,,,,O
MA,3,1,310,0,O,,,,,
MA,3,2,311,0,O,,,,,
MA,3,3,312,0,O,,,,,
MA,3,4,313,0,O,,,,,
MA,3,5,314,0,O,,,,,
MA,3,6,315,0,O,,,,,
MA,4,1,310,0,O,,,,,
MA,4,2,311,0,O,,,,,
MA,4,3,312,0,O,,,,,
MA,4,4,313,0,O,,,,,
MA,4,5,314,0,O,,,,,
MA,4,6,315,0,O,,,,,
MA,5,1,310,0,O,,,,,
MA,5,2,311,0,O,,,,,
MA,5,3,312,0,O,,,,,
MA,5,4,313,0,O,,,,,
MA,5,5,314,0,O,,,,,
MA,5,6,315,0,O,,,,,
MA,6,1,175,0,O,16,,16,,O
MA,6,2,176,0,O,16,,16,,O
MA,6,3,177,0,O,16,,16,,O
MA,6,4,178,0,O,16,,16,,O
MA,6,5,179,0,O,16,,16,,O
MA,6,6,180,0,O,16,,16,,O
MA,7,1,175,0,O,16,,16,,O
MA,7,2,176,0,O,16,,16,,O
MA,7,3,177,0,O,16,,16,,O
MA,7,4,178,0,O,16,,16,,O
MA,8,1,708,0,O,,,,,O
MA,8,2,709,0,O,,,,,O
MA,8,3,710,0,O,,,,,O
MA,8,4,711,0,O,,,,,O
MA,9,1,200,0,O,,,,,O
MA,9,2,201,0,O,,,,,O
MA,9,3,202,0,O,,,,,O
MA,9,4,203,0,O,,,,,O
MA,61,1,175,0,O,16,,16,,O
MA,61,2,176,0,O,16,,16,,O
MA,61,3,177,0,O,16,,16,,O
MA,61,4,178,0,O,16,,16,,O
MA,61,5,179,0,O,16,,16,,O
MA,61,6,180,0,O,16,,16,,O
MA,81,1,225,0,O,,,,,O
MA,81,2,226,0,O,,,,,O
MA,81,3,227,0,O,,,,,O
MA,81,4,228,0,O,,,,,O
MA,91,1,200,0,O,,,,,O
MA,91,2,201,0,O,,,,,O
MA,91,3,202,0,O,,,,,O
MA,91,4,203,0,O,,,,,O
MA,92,1,662,0,O,,,,,O
MA,92,2,663,0,O,,,,,O
MA,92,3,664,0,O,,,,,O
MA,92,4,665,0,O,,,,,O
MO,3,1,80,0,O,,,,,
MO,3,2,287,0,O,,,,,
MO,4,1,80,0,O,,,,,
MO,4,2,287,0,O,,,,,
MO,5,1,80,0,O,,,,,
MO,5,2,287,0,O,,,,,
MO,6,1,181,0,O,16,,16,,O
MO,6,2,182,0,O,3,,3,,O
MO,7,1,179,0,O,16,,16,,O
MO,7,2,180,0,O,3,,3,,O
MO,8,1,713,0,O,,,,=,O
MO,8,2,714,913,O,3..3,3,3,,O
MO,9,1,205,0,O,,,,=,O
MO,9,2,206,913,O,3..3,3,3,,O
MO,61,1,181,0,O,16,,16,,O
MO,61,2,182,0,O,3,,3,,O
MO,81,1,230,0,O,,,,,O
MO,81,2,231,913,O,3..3,3,3,,O
MO,91,1,205,0,O,,,,,O
MO,91,2,206,913,O,3..3,,,,O
MO,92,1,667,0,O,,,,=,O
MO,92,2,668,913,O,3..3,3,3,,O
MOC,4,1,87,0,O,,,,,
MOC,4,2,88,0,O,,,,,
MOC,5,1,87,0,O,,,,,
MOC,5,2,88,0,O,,,,,
MOC,6,1,183,0,O,20,,20,,O
MOC,6,2,184,0,O,483,,483,,O
MOC,7,1,181,0,O,20,,20,,O
MOC,7,2,182,0,O,705,,705,,O
MOC,8,1,715,0,O,,,,,O
MOC,8,2,716,0,O,,,,,O
MOC,9,1,207,0,O,,,,,O
MOC,9,2,208,0,O,,,,,O
MOC,61,1,183,0,O,20,,20,,O
MOC,61,2,184,0,O,483,,483,,O
MOC,81,1,232,0,O,,,,,O
MOC,81,2,233,0,O,,,,,O
MOC,91,1,207,0,O,,,,,O
MOC,91,2,208,0,O,,,,,O
MOC,92,1,669,0,O,,,,,O
MOC,92,2,670,0,O,,,,,O
MOP,4,1,111,0,O,,,,,
MOP,4,2,124,0,O,,,,,
MOP,5,1,111,0,O,,,,,
MOP,5,2,124,0,O,,,,,
MOP,6,1,185,148,O,2,,2,,R
MOP,6,2,186,0,O,16,,16,,R
MOP,6,3,187,0,O,3,,3,,O
MOP,7,1,183,148,O,2,,2,,R
MOP,7,2,184,0,O,16,,16,,R
MOP,7,3,185,0,O,3,,3,,O
MOP,8,1,717,148,O,,,,,R
MOP,8,2,718,0,O,,,,=,R
MOP,8,3,719,913,O,3..3,3,3,,O
MOP,9,1,209,148,O,,,,,R
MOP,9,2,210,0,O,,,,=,R
MOP,9,3,211,913,O,3..3,3,3,,O
MOP,61,1,185,148,O,2,,2,,R
MOP,61,2,186,0,O,16,,16,,R
MOP,61,3,187,0,O,3,,3,,O
MOP,81,1,234,148,O,,,,,R
MOP,81,2,235,0,O,,,,,R
MOP,81,3,236,913,O,3..3,3,3,,O
MOP,91,1,209,148,O,,,,,R
MOP,91,2,210,0,O,,,,,R
MOP,91,3,211,913,O,3..3,,,,O
MOP,92,1,671,148,O,,,,,R
MOP,92,2,672,0,O,,,,=,R
MOP,92,3,673,913,O,3..3,3,3,,O
MSG,4,1,223,0,O,,,,,
MSG,4,2,2,0,O,,,,,
MSG,4,3,366,0,O,,,,,
MSG,5,1,223,0,O,,,,,
MSG,5,2,2,0,O,,,,,
MSG,5,3,366,0,O,,,,,
MSG,6,1,188,76,O,3,,3,,R
MSG,6,2,189,3,O,3,,3,,R
MSG,6,3,190,354,O,7,,7,,R
MSG,7,1,186,76,O,3,,3,,R
MSG,7,2,187,3,O,3,,3,,R
MSG,7,3,188,354,O,7,,7,,R
MSG,8,1,720,76,O,3..3,3,3,,R
MSG,8,2,721,3,O,3..3,3,3,,R
MSG,8,3,722,354,O,"3,7",3,7,,R
MSG,9,1,212,76,O,3..3,3,3,,R
MSG,9,2,213,3,O,3..3,3,3,,R
MSG,9,3,214,354,O,"3,7",3,7,,R
MSG,61,1,188,76,O,3,,3,,R
MSG,61,2,189,3,O,3,,3,,R
MSG,61,3,190,354,O,7,,7,,R
MSG,81,1,237,76,O,3..3,3,3,,R
MSG,81,2,238,3,O,3..3,3,3,,R
MSG,81,3,239,354,O,"3,7",3,7,,R
MSG,91,1,212,76,O,3..3,,,,R
MSG,91,2,213,3,O,3..3,,,,R
MSG,91,3,214,354,O,"3,7",,,,R
MSG,92,1,674,76,O,3..3,3,3,,R
MSG,92,2,675,3,O,3..3,3,3,,R
MSG,92,3,676,354,O,"3,7",,,,R
NA,3,1,316,0,O,,,,,
NA,3,2,317,0,O,,,,,
NA,3,3,318,0,O,,,,,
NA,3,4,319,0,O,,,,,
NA,4,1,316,0,O,,,,,
NA,4,2,317,0,O,,,,,
NA,4,3,318,0,O,,,,,
NA,4,4,319,0,O,,,,,
NA,5,1,316,0,O,,,,,
NA,5,2,317,0,O,,,,,
NA,5,3,318,0,O,,,,,
NA,5,4,319,0,O,,,,,
NA,6,1,191,0,O,16,,16,,R
NA,6,2,192,0,O,16,,16,,O
NA,6,3,193,0,O,16,,16,,O
NA,6,4,194,0,O,16,,16,,O
NA,7,1,189,0,O,16,,16,,R
NA,7,2,190,0,O,16,,16,,O
NA,7,3,191,0,O,16,,16,,O
NA,7,4,192,0,O,16,,16,,O
NA,8,1,723,0,O,,,,,O
NA,8,2,724,0,O,,,,,O
NA,8,3,725,0,O,,,,,O
NA,8,4,726,0,O,,,,,O
NA,9,1,215,0,O,,,,,O
NA,9,2,216,0,O,,,,,O
NA,9,3,217,0,O,,,,,O
NA,9,4,218,0,O,,,,,O
NA,61,1,191,0,O,16,,16,,R
NA,61,2,192,0,O,16,,16,,O
NA,61,3,193,0,O,16,,16,,O
NA,61,4,194,0,O,16,,16,,O
NA,81,1,240,0,O,,,,,O
NA,81,2,241,0,O,,,,,O
NA,81,3,242,0,O,,,,,O
NA,81,4,243,0,O,,,,,O
NA,91,1,215,0,O,,,,,O
NA,91,2,216,0,O,,,,,O
NA,91,3,217,0,O,,,,,O
NA,91,4,218,0,O,,,,,O
NA,92,1,677,0,O,,,,,O
NA,92,2,678,0,O,,,,,O
NA,92,3,679,0,O,,,,,O
NA,92,4,680,0,O,,,,,O
NDL,4,1,415,0,O,,,,,
NDL,4,2,66,0,O,,,,,
NDL,4,3,67,0,O,,,,,
NDL,4,4,416,0,O,,,,,
NDL,4,5,38,0,O,,,,,
NDL,4,6,39,0,O,,,,,
NDL,4,7,245,0,O,,,,,
NDL,4,8,321,0,O,,,,,
NDL,4,9,322,0,O,,,,,
NDL,4,10,271,0,O,,,,,
NDL,4,11,323,0,O,,,,,
NDL,5,1,415,0,O,,,,,
NDL,5,2,66,0,O,,,,,
NDL,5,3,67,0,O,,,,,
NDL,5,4,416,0,O,,,,,
NDL,5,5,38,0,O,,,,,
NDL,5,6,39,0,O,,,,,
NDL,5,7,245,0,O,,,,,
NDL,5,8,321,0,O,,,,,
NDL,5,9,322,0,O,,,,,
NDL,5,10,271,0,O,,,,,
NDL,5,11,323,0,O,,,,,
NDL,6,1,196,0,O,406,,406,,O
NDL,6,2,197,0,O,26,,26,,O
NDL,6,3,198,0,O,26,,26,,O
NDL,6,4,199,302,O,20,,20,,O
NDL,6,5,200,303,O,20,,20,,O
NDL,6,6,201,304,O,20,,20,,O
NDL,6,7,202,0,O,227,,227,,O
NDL,6,8,203,306,O,20,,20,,O
NDL,6,9,204,305,O,20,,20,,O
NDL,6,10,205,307,O,20,,20,,O
NDL,6,11,206,308,O,20,,20,,O
NDL,7,1,194,0,O,406,,406,,O
NDL,7,2,195,0,O,24,,24,,O
NDL,7,3,196,0,O,24,,24,,O
NDL,7,4,197,302,O,20,,20,,O
NDL,7,5,198,303,O,20,,20,,O
NDL,7,6,199,304,O,20,,20,,O
NDL,7,7,200,0,O,227,,227,,O
NDL,7,8,201,306,O,20,,20,,O
NDL,7,9,202,305,O,20,,20,,O
NDL,7,10,203,307,O,20,,20,,O
NDL,7,11,204,308,O,20,,20,,O
NDL,8,1,728,0,O,,,,,O
NDL,8,2,729,0,O,,,,,O
NDL,8,3,730,0,O,,,,,O
NDL,8,4,731,302,O,,,,20=,O
NDL,8,5,732,303,O,,,,20=,O
NDL,8,6,733,304,O,,,,20=,O
NDL,8,7,734,0,O,,,,,O
NDL,8,8,735,306,O,,,,20=,O
NDL,8,9,736,305,O,,,,20=,O
NDL,8,10,737,307,O,,,,20=,O
NDL,8,11,738,308,O,,,,20=,O
NDL,9,1,220,0,O,,,,,O
NDL,9,2,221,0,O,,,,,O
NDL,9,3,222,0,O,,,,,O
NDL,9,4,223,302,O,,,,20=,O
NDL,9,5,224,303,O,,,,20=,O
NDL,9,6,225,304,O,,,,20=,O
NDL,9,7,226,0,O,,,,,O
NDL,9,8,227,306,O,,,,20=,O
NDL,9,9,228,305,O,,,,20=,O
NDL,9,10,229,307,O,,,,20=,O
NDL,9,11,230,308,O,,,,20=,O
NDL,61,1,196,0,O,406,,406,,O
NDL,61,2,197,0,O,26,,26,,O
NDL,61,3,198,0,O,26,,26,,O
NDL,61,4,199,302,O,20,,20,,O
NDL,61,5,200,303,O,20,,20,,O
NDL,61,6,201,304,O,20,,20,,O
NDL,61,7,202,0,O,227,,227,,O
NDL,61,8,203,306,O,20,,20,,O
NDL,61,9,204,305,O,20,,20,,O
NDL,61,10,205,307,O,20,,20,,O
NDL,61,11,206,308,O,20,,20,,O
NDL,81,1,245,0,O,,,,,O
NDL,81,2,246,0,O,,,,,O
NDL,81,3,247,0,O,,,,,O
NDL,81,4,248,302,O,,,,,O
NDL,81,5,249,303,O,,,,,O
NDL,81,6,250,304,O,,,,,O
NDL,81,7,251,0,O,,,,,O
NDL,81,8,252,306,O,,,,,O
NDL,81,9,253,305,O,,,,,O
NDL,81,10,254,307,O,,,,,O
NDL,81,11,255,308,O,,,,,O
NDL,91,1,220,0,O,,,,,O
NDL,91,2,221,0,O,,,,,O
NDL,91,3,222,0,O,,,,,O
NDL,91,4,223,302,O,,,,,O
NDL,91,5,224,303,O,,,,,O
NDL,91,6,225,304,O,,,,,O
NDL,91,7,226,0,O,,,,,O
NDL,91,8,227,306,O,,,,,O
NDL,91,9,228,305,O,,,,,O
NDL,91,10,229,307,O,,,,,O
NDL,91,11,230,308,O,,,,,O
NDL,92,1,682,0,O,,,,,O
NDL,92,2,683,0,O,,,,,O
NDL,92,3,684,0,O,,,,,O
NDL,92,4,685,302,O,,,,20=,O
NDL,92,5,686,303,O,,,,20=,O
NDL,92,6,687,304,O,,,,20=,O
NDL,92,7,688,0,O,,,,,O
NDL,92,8,689,306,O,,,,20=,O
NDL,92,9,690,305,O,,,,20=,O
NDL,92,10,691,307,O,,,,20=,O
NDL,92,11,692,308,O,,,,20=,O
NM,6,1,207,0,O,16,,16,,O
NM,7,1,205,0,O,16,,16,,O
NM,8,1,739,0,O,1..16,1,16,,O
NM,9,1,231,0,O,1..16,1,16,,O
NM,61,1,207,0,O,16,,16,,O
NM,81,1,256,0,O,1..16,,,,O
NM,91,1,231,0,O,1..16,,,,O
NM,92,1,693,0,O,1..16,1,16,,O
NR,4,1,153,0,O,,,,,
NR,4,2,154,0,O,,,,,
NR,5,1,153,0,O,,,,,
NR,5,2,154,0,O,,,,,
NR,6,1,208,0,O,16,,16,,O
NR,6,2,209,0,O,16,,16,,O
NR,7,1,206,0,O,16,,16,,O
NR,7,2,207,0,O,16,,16,,O
NR,8,1,740,0,O,,,,,O
NR,8,2,741,0,O,,,,,O
NR,9,1,232,0,O,,,,,O
NR,9,2,233,0,O,,,,,O
NR,61,1,208,0,O,16,,16,,O
NR,61,2,209,0,O,16,,16,,O
NR,81,1,257,0,O,,,,,O
NR,81,2,258,0,O,,,,,O
NR,91,1,232,0,O,,,,,O
NR,91,2,233,0,O,,,,,O
NR,92,1,694,0,O,,,,,O
NR,92,2,695,0,O,,,,,O
OCD,4,1,114,0,O,,,,,
OCD,4,2,128,0,O,,,,,
OCD,5,1,114,0,O,,,,,
OCD,5,2,128,0,O,,,,,
OCD,6,1,210,350,O,705,,705,,R
OCD,6,2,211,0,O,8,,8,,R
OCD,7,1,208,350,O,705,,705,,R
OCD,7,2,209,0,O,8,,8,,R
OCD,8,1,742,350,O,,,,,R
OCD,8,2,743,0,O,,,,8=,R
OCD,9,1,234,350,O,,,,,R
OCD,9,2,235,0,O,,,,8=,R
OCD,61,1,210,350,O,705,,705,,R
OCD,61,2,211,0,O,8,,8,,R
OCD,81,1,259,350,O,,,,,R
OCD,81,2,260,0,O,,,,,R
OCD,91,1,234,350,O,,,,,R
OCD,91,2,235,0,O,,,,,R
OCD,92,1,696,350,O,,,,,R
OCD,92,2,697,0,O,,,,8=,R
OG,92,1,698,0,O,,,,20=,O
OG,92,2,699,0,O,,,,,O
OG,92,3,700,0,O,,,,,O
OG,92,4,701,0,O,,,,,O
OSD,4,1,420,0,O,,,,,
OSD,4,2,421,0,O,,,,,
OSD,4,3,422,0,O,,,,,
OSD,4,4,423,0,O,,,,,
OSD,4,5,424,0,O,,,,,
OSD,4,6,425,0,O,,,,,
OSD,4,7,426,0,O,,,,,
OSD,4,8,427,0,O,,,,,
OSD,4,9,428,0,O,,,,,
OSD,4,10,429,0,O,,,,,
OSD,4,11,430,0,O,,,,,
OSD,5,1,420,0,O,,,,,
OSD,5,2,421,0,O,,,,,
OSD,5,3,422,0,O,,,,,
OSD,5,4,423,0,O,,,,,
OSD,5,5,424,0,O,,,,,
OSD,5,6,425,0,O,,,,,
OSD,5,7,426,0,O,,,,,
OSD,5,8,427,0,O,,,,,
OSD,5,9,428,0,O,,,,,
OSD,5,10,429,0,O,,,,,
OSD,5,11,430,0,O,,,,,
OSD,6,1,212,524,O,1,,1,,R
OSD,6,2,213,0,O,15,,15,,R
OSD,6,3,214,363,O,6,,6,,O
OSD,6,4,215,0,O,15,,15,,R
OSD,6,5,216,363,O,6,,6,,O
OSD,6,6,217,0,O,12,,12,,O
OSD,6,7,218,0,O,3,,3,,O
OSD,6,8,219,0,O,15,,15,,R
OSD,6,9,220,301,O,6,,6,,O
OSD,6,10,221,0,O,15,,15,,R
OSD,6,11,222,301,O,6,,6,,O
OSD,7,1,210,524,O,1,,1,,R
OSD,7,2,211,0,O,15,,15,,R
OSD,7,3,212,363,O,6,,6,,O
OSD,7,4,213,0,O,15,,15,,R
OSD,7,5,214,363,O,6,,6,,O
OSD,7,6,215,0,O,12,,12,,O
OSD,7,7,216,0,O,3,,3,,O
OSD,7,8,217,0,O,15,,15,,R
OSD,7,9,218,301,O,6,,6,,O
OSD,7,10,219,0,O,15,,15,,R
OSD,7,11,220,301,O,6,,6,,O
OSD,61,1,212,524,O,1,,1,,R
OSD,61,2,213,0,O,15,,15,,R
OSD,61,3,214,363,O,6,,6,,O
OSD,61,4,215,0,O,15,,15,,R
OSD,61,5,216,363,O,6,,6,,O
OSD,61,6,217,0,O,12,,12,,O
OSD,61,7,218,0,O,3,,3,,O
OSD,61,8,219,0,O,15,,15,,R
OSD,61,9,220,301,O,6,,6,,O
OSD,61,10,221,0,O,15,,15,,R
OSD,61,11,222,301,O,6,,6,,O
OSP,4,1,116,0,O,,,,,
OSP,4,2,129,0,O,,,,,
OSP,4,3,130,0,O,,,,,
OSP,5,1,116,0,O,,,,,
OSP,5,2,129,0,O,,,,,
OSP,5,3,130,0,O,,,,,
OSP,6,1,223,351,O,705,,705,,R
OSP,6,2,224,0,O,8,,8,,C
OSP,6,3,225,0,O,8,,8,,C
OSP,7,1,221,351,O,705,,705,,R
OSP,7,2,222,0,O,8,,8,,C
OSP,7,3,223,0,O,8,,8,,C
OSP,8,1,744,351,O,,,,,R
OSP,8,2,745,0,O,,,,8=,C
OSP,8,3,746,0,O,,,,8=,C
OSP,9,1,236,351,O,,,,,R
OSP,9,2,237,0,O,,,,8=,C
OSP,9,3,238,0,O,,,,8=,C
OSP,61,1,223,351,O,705,,705,,R
OSP,61,2,224,0,O,8,,8,,C
OSP,61,3,225,0,O,8,,8,,C
OSP,81,1,261,351,O,,,,,R
OSP,81,2,262,0,O,,,,,C
OSP,81,3,263,0,O,,,,,C
OSP,91,1,236,351,O,,,,,R
OSP,91,2,237,0,O,,,,,C
OSP,91,3,238,0,O,,,,,C
OSP,92,1,702,351,O,,,,,R
OSP,92,2,703,0,O,,,,8=,C
OSP,92,3,704,0,O,,,,8=,C
PCF,4,1,112,0,O,,,,,
PCF,4,2,284,0,O,,,,,
PCF,4,3,283,0,O,,,,,
PCF,5,1,112,0,O,,,,,
PCF,5,2,284,0,O,,,,,
PCF,5,3,283,0,O,,,,,
PI,4,1,292,0,O,,,,,
PI,4,2,405,0,O,,,,,
PI,4,3,238,0,O,,,,,
PI,5,1,292,0,O,,,,,
PI,5,2,405,0,O,,,,,
PI,5,3,238,0,O,,,,,
PIP,4,1,120,0,O,,,,,
PIP,4,2,137,0,O,,,,,
PIP,4,3,138,0,O,,,,,
PIP,4,4,139,0,O,,,,,
PIP,4,5,443,0,O,,,,,
PIP,5,1,120,0,O,,,,,
PIP,5,2,137,0,O,,,,,
PIP,5,3,138,0,O,,,,,
PIP,5,4,139,0,O,,,,,
PIP,5,5,407,0,O,,,,,
PIP,6,1,226,525,O,483,,483,,R
PIP,6,2,227,526,O,483,,483,,O
PIP,6,3,228,0,O,8,,8,,O
PIP,6,4,229,0,O,8,,8,,O
PIP,6,5,230,0,O,427,,427,,O
PIP,7,1,224,525,O,705,,705,,R
PIP,7,2,225,526,O,705,,705,,O
PIP,7,3,226,0,O,8,,8,,O
PIP,7,4,227,0,O,8,,8,,O
PIP,7,5,228,0,O,427,,427,,O
PIP,8,1,747,525,O,,,,,R
PIP,8,2,748,526,O,,,,,O
PIP,8,3,749,0,O,,,,8=,O
PIP,8,4,750,0,O,,,,8=,O
PIP,8,5,751,0,O,,,,,O
PIP,9,1,239,525,O,,,,,R
PIP,9,2,240,526,O,,,,,O
PIP,9,3,241,0,O,,,,8=,O
PIP,9,4,242,0,O,,,,8=,O
PIP,9,5,243,0,O,,,,,O
PIP,61,1,226,525,O,483,,483,,R
PIP,61,2,227,526,O,483,,483,,O
PIP,61,3,228,0,O,8,,8,,O
PIP,61,4,229,0,O,8,,8,,O
PIP,61,5,230,0,O,427,,427,,O
PIP,81,1,264,525,O,,,,,R
PIP,81,2,265,526,O,,,,,O
PIP,81,3,266,0,O,,,,,O
PIP,81,4,267,0,O,,,,,O
PIP,81,5,268,0,O,,,,,O
PIP,91,1,239,525,O,,,,,R
PIP,91,2,240,526,O,,,,,O
PIP,91,3,241,0,O,,,,,O
PIP,91,4,242,0,O,,,,,O
PIP,91,5,243,0,O,,,,,O
PIP,92,1,705,525,O,,,,,R
PIP,92,2,706,526,O,,,,,O
PIP,92,3,707,0,O,,,,8=,O
PIP,92,4,708,0,O,,,,8=,O
PIP,92,5,709,0,O,,,,,O
PL,3,1,232,0,O,,,,,
PL,3,2,38,0,O,,,,,
PL,3,3,39,0,O,,,,,
PL,3,4,245,0,O,,,,,
PL,3,5,321,0,O,,,,,
PL,3,6,322,0,O,,,,,
PL,3,7,271,0,O,,,,,
PL,3,8,323,0,O,,,,,
PL,3,9,304,0,O,,,,,
PL,4,1,232,0,O,,,,,
PL,4,2,38,0,O,,,,,
PL,4,3,39,0,O,,,,,
PL,4,4,245,0,O,,,,,
PL,4,5,321,0,O,,,,,
PL,4,6,322,0,O,,,,,
PL,4,7,271,0,O,,,,,
PL,4,8,323,0,O,,,,,
PL,4,9,304,0,O,,,,,
PL,5,1,232,0,O,,,,,
PL,5,2,38,0,O,,,,,
PL,5,3,39,0,O,,,,,
PL,5,4,245,300,O,,,,,
PL,5,5,321,0,O,,,,,
PL,5,6,322,0,O,,,,,
PL,5,7,271,0,O,,,,,
PL,5,8,323,0,O,,,,,
PL,5,9,304,0,O,,,,,
PL,6,1,231,302,O,20,,20,,O
PL,6,2,232,303,O,20,,20,,O
PL,6,3,233,304,O,20,,20,,O
PL,6,4,234,0,O,227,,227,,O
PL,6,5,235,306,O,20,,20,,O
PL,6,6,236,305,O,20,,20,,C
PL,6,7,237,307,O,20,,20,,O
PL,6,8,238,308,O,20,,20,,O
PL,6,9,239,0,O,199,,199,,O
PL,6,10,240,0,O,427,,427,,O
PL,6,11,241,0,O,227,,227,,O
PL,7,1,229,302,O,20,,20,,O
PL,7,2,230,303,O,20,,20,,O
PL,7,3,231,304,O,20,,20,,O
PL,7,4,232,0,O,227,,227,,O
PL,7,5,233,306,O,20,,20,,O
PL,7,6,234,305,O,20,,20,,C
PL,7,7,235,307,O,20,,20,,O
PL,7,8,236,308,O,20,,20,,O
PL,7,9,237,0,O,199,,199,,O
PL,7,10,238,0,O,427,,427,,O
PL,7,11,239,0,O,227,,227,,O
PL,8,1,752,302,O,,,,,C
PL,8,2,753,303,O,,,,,O
PL,8,3,754,304,O,,,,,O
PL,8,4,755,0,O,,,,,O
PL,8,5,756,306,O,,,,20=,O
PL,8,6,757,305,O,,,,20=,O
PL,8,7,758,307,O,,,,,O
PL,8,8,759,308,O,,,,,O
PL,8,9,760,0,O,,,,199#,O
PL,8,10,761,0,O,,,,,O
PL,8,11,762,363,O,,,,,O
PL,9,1,244,302,O,,,,,C
PL,9,2,245,303,O,,,,,O
PL,9,3,246,304,O,,,,,O
PL,9,4,247,0,O,,,,,O
PL,9,5,248,306,O,,,,20=,O
PL,9,6,249,305,O,,,,20=,O
PL,9,7,250,307,O,,,,,O
PL,9,8,251,308,O,,,,,O
PL,9,9,252,0,O,,,,199#,O
PL,9,10,253,0,O,,,,,O
PL,9,11,254,363,O,,,,,O
PL,61,1,231,302,O,20,,20,,O
PL,61,2,232,303,O,20,,20,,O
PL,61,3,233,304,O,20,,20,,O
PL,61,4,234,0,O,227,,227,,O
PL,61,5,235,306,O,20,,20,,O
PL,61,6,236,305,O,20,,20,,C
PL,61,7,237,307,O,20,,20,,O
PL,61,8,238,308,O,20,,20,,O
PL,61,9,239,0,O,199,,199,,O
PL,61,10,240,0,O,427,,427,,O
PL,61,11,241,0,O,227,,227,,O
PL,81,1,269,302,O,,,,,C
PL,81,2,270,303,O,,,,,O
PL,81,3,271,304,O,,,,,O
PL,81,4,272,0,O,,,,,O
PL,81,5,273,306,O,,,,,O
PL,81,6,274,305,O,,,,,O
PL,81,7,275,307,O,,,,,O
PL,81,8,276,308,O,,,,,O
PL,81,9,277,0,O,,,,,O
PL,81,10,278,0,O,,,,,O
PL,81,11,279,363,O,,,,,O
PL,91,1,244,302,O,,,,,C
PL,91,2,245,303,O,,,,,O
PL,91,3,246,304,O,,,,,O
PL,91,4,247,0,O,,,,,O
PL,91,5,248,306,O,,,,,O
PL,91,6,249,305,O,,,,,O
PL,91,7,250,307,O,,,,,O
PL,91,8,251,308,O,,,,,O
PL,91,9,252,0,O,,,,,O
PL,91,10,253,0,O,,,,,O
PL,91,11,254,363,O,,,,,O
PL,92,1,710,302,O,,,,,C
PL,92,2,711,303,O,,,,,O
PL,92,3,712,304,O,,,,,O
PL,92,4,713,0,O,,,,,O
PL,92,5,714,306,O,,,,20=,O
PL,92,6,715,305,O,,,,20=,O
PL,92,7,716,307,O,,,,,O
PL,92,8,717,308,O,,,,,O
PL,92,9,718,0,O,,,,199#,O
PL,92,10,719,0,O,,,,,O
PL,92,11,720,363,O,,,,,O
PLN,4,1,292,0,O,,,,,
PLN,4,2,405,0,O,,,,,
PLN,4,3,261,0,O,,,,,
PLN,4,4,138,0,O,,,,,
PLN,5,1,292,0,O,,,,,
PLN,5,2,405,0,O,,,,,
PLN,5,3,261,0,O,,,,,
PLN,5,4,138,0,O,,,,,
PLN,6,1,242,0,O,20,,20,,R
PLN,6,2,243,338,O,8,,8,,R
PLN,6,3,244,0,O,62,,62,,O
PLN,6,4,245,0,O,8,,8,,O
PLN,7,1,240,0,O,20,,20,,R
PLN,7,2,241,338,O,8,,8,,R
PLN,7,3,242,0,O,62,,62,,O
PLN,7,4,243,0,O,8,,8,,O
PLN,8,1,763,0,O,,,,20=,R
