event_code,version_id,message_type,seq_no,seg_code,groupname,modification,repetitional,optional,status
I09,3,RPA,57,AL1,,O,TRUE,TRUE,
I09,3,RPA,60,{,PROCEDURE,O,FALSE,FALSE,
I09,3,RPA,61,PR1,,O,FALSE,FALSE,
I09,3,RPA,62,[,AUTHORIZATION,O,FALSE,FALSE,
I09,3,RPA,63,AUT,,O,FALSE,FALSE,
I09,3,RPA,65,CTD,,O,FALSE,TRUE,
I09,3,RPA,67,],,O,FALSE,FALSE,
I09,3,RPA,68,},,O,FALSE,FALSE,
I09,3,RPA,69,[,RESULTS,O,FALSE,FALSE,
I09,3,RPA,70,{,,O,FALSE,FALSE,
I09,3,RPA,71,OBR,,O,FALSE,FALSE,
I09,3,RPA,74,NTE,,O,TRUE,TRUE,
I09,3,RPA,77,[,OBSERVATION,O,FALSE,FALSE,
I09,3,RPA,78,{,,O,FALSE,FALSE,
I09,3,RPA,79,OBX,,O,FALSE,FALSE,
I09,3,RPA,82,NTE,,O,TRUE,TRUE,
I09,3,RPA,85,},,O,FALSE,FALSE,
I09,3,RPA,86,],,O,FALSE,FALSE,
I09,3,RPA,87,},,O,FALSE,FALSE,
I09,3,RPA,88,],,O,FALSE,FALSE,
I09,3,RPA,89,[,VISIT,O,FALSE,FALSE,
I09,3,RPA,90,PV1,,O,FALSE,FALSE,
I09,3,RPA,92,PV2,,O,FALSE,TRUE,
I09,3,RPA,96,NTE,,O,TRUE,TRUE,
I09,3,RPA,99,],,O,FALSE,FALSE,
I09,3,RQA,1,MSH,,O,FALSE,FALSE,
I09,3,RQA,3,RF1,,O,FALSE,TRUE,
I09,3,RQA,5,[,AUTHORIZATION,O,FALSE,FALSE,
I09,3,RQA,6,AUT,,O,FALSE,FALSE,
I09,3,RQA,8,CTD,,O,FALSE,TRUE,
I09,3,RQA,10,],,O,FALSE,FALSE,
I09,3,RQA,11,{,PROVIDER,O,FALSE,FALSE,
I09,3,RQA,12,PRD,,O,FALSE,FALSE,
I09,3,RQA,15,CTD,,O,TRUE,TRUE,
I09,3,RQA,18,},,O,FALSE,FALSE,
I09,3,RQA,19,PID,,O,FALSE,FALSE,
I09,3,RQA,22,NK1,,O,TRUE,TRUE,
I09,3,RQA,25,[,GUARANTOR_INSURANCE,O,FALSE,FALSE,
I09,3,RQA,28,GT1,,O,TRUE,TRUE,
I09,3,RQA,31,{,INSURANCE,O,FALSE,FALSE,
I09,3,RQA,32,IN1,,O,FALSE,FALSE,
I09,3,RQA,34,IN2,,O,FALSE,TRUE,
I09,3,RQA,37,IN3,,O,FALSE,TRUE,
I09,3,RQA,39,},,O,FALSE,FALSE,
I09,3,RQA,40,],,O,FALSE,FALSE,
I09,3,RQA,42,ACC,,O,FALSE,TRUE,
I09,3,RQA,46,DG1,,O,TRUE,TRUE,
I09,3,RQA,51,DRG,,O,TRUE,TRUE,
I09,3,RQA,56,AL1,,O,TRUE,TRUE,
I09,3,RQA,59,[,PROCEDURE,O,FALSE,FALSE,
I09,3,RQA,60,{,,O,FALSE,FALSE,
I09,3,RQA,61,PR1,,O,FALSE,FALSE,
I09,3,RQA,62,[,AUTHORIZATION,O,FALSE,FALSE,
I09,3,RQA,63,AUT,,O,FALSE,FALSE,
I09,3,RQA,65,CTD,,O,FALSE,TRUE,
I09,3,RQA,67,],,O,FALSE,FALSE,
I09,3,RQA,68,},,O,FALSE,FALSE,
I09,3,RQA,69,],,O,FALSE,FALSE,
I09,3,RQA,70,[,RESULTS,O,FALSE,FALSE,
I09,3,RQA,71,{,,O,FALSE,FALSE,
I09,3,RQA,72,OBR,,O,FALSE,FALSE,
I09,3,RQA,75,NTE,,O,TRUE,TRUE,
I09,3,RQA,78,[,OBSERVATION,O,FALSE,FALSE,
I09,3,RQA,79,{,,O,FALSE,FALSE,
I09,3,RQA,80,OBX,,O,FALSE,FALSE,
I09,3,RQA,83,NTE,,O,TRUE,TRUE,
I09,3,RQA,86,},,O,FALSE,FALSE,
I09,3,RQA,87,],,O,FALSE,FALSE,
I09,3,RQA,88,},,O,FALSE,FALSE,
I09,3,RQA,89,],,O,FALSE,FALSE,
I09,3,RQA,90,[,VISIT,O,FALSE,FALSE,
I09,3,RQA,91,PV1,,O,FALSE,FALSE,
I09,3,RQA,93,PV2,,O,FALSE,TRUE,
I09,3,RQA,95,],,O,FALSE,FALSE,
I09,3,RQA,98,NTE,,O,TRUE,TRUE,
I10,3,RPA,1,MSH,,O,FALSE,FALSE,
I10,3,RPA,2,MSA,,O,FALSE,FALSE,
I10,3,RPA,4,RF1,,O,FALSE,TRUE,
I10,3,RPA,6,[,AUTHORIZATION,O,FALSE,FALSE,
I10,3,RPA,7,AUT,,O,FALSE,FALSE,
I10,3,RPA,9,CTD,,O,FALSE,TRUE,
I10,3,RPA,11,],,O,FALSE,FALSE,
I10,3,RPA,12,{,PROVIDER,O,FALSE,FALSE,
I10,3,RPA,13,PRD,,O,FALSE,FALSE,
I10,3,RPA,16,CTD,,O,TRUE,TRUE,
I10,3,RPA,19,},,O,FALSE,FALSE,
I10,3,RPA,20,PID,,O,FALSE,FALSE,
I10,3,RPA,23,NK1,,O,TRUE,TRUE,
I10,3,RPA,28,GT1,,O,TRUE,TRUE,
I10,3,RPA,31,[,INSURANCE,O,FALSE,FALSE,
I10,3,RPA,32,{,,O,FALSE,FALSE,
I10,3,RPA,33,IN1,,O,FALSE,FALSE,
I10,3,RPA,35,IN2,,O,FALSE,TRUE,
I10,3,RPA,38,IN3,,O,FALSE,TRUE,
I10,3,RPA,40,},,O,FALSE,FALSE,
I10,3,RPA,41,],,O,FALSE,FALSE,
I10,3,RPA,43,ACC,,O,FALSE,TRUE,
I10,3,RPA,47,DG1,,O,TRUE,TRUE,
I10,3,RPA,52,DRG,,O,TRUE,TRUE,
I10,3,RPA,57,AL1,,O,TRUE,TRUE,
I10,3,RPA,60,{,PROCEDURE,O,FALSE,FALSE,
I10,3,RPA,61,PR1,,O,FALSE,FALSE,
I10,3,RPA,62,[,AUTHORIZATION,O,FALSE,FALSE,
I10,3,RPA,63,AUT,,O,FALSE,FALSE,
I10,3,RPA,65,CTD,,O,FALSE,TRUE,
I10,3,RPA,67,],,O,FALSE,FALSE,
I10,3,RPA,68,},,O,FALSE,FALSE,
I10,3,RPA,69,[,RESULTS,O,FALSE,FALSE,
I10,3,RPA,70,{,,O,FALSE,FALSE,
I10,3,RPA,71,OBR,,O,FALSE,FALSE,
I10,3,RPA,74,NTE,,O,TRUE,TRUE,
I10,3,RPA,77,[,OBSERVATION,O,FALSE,FALSE,
I10,3,RPA,78,{,,O,FALSE,FALSE,
I10,3,RPA,79,OBX,,O,FALSE,FALSE,
I10,3,RPA,82,NTE,,O,TRUE,TRUE,
I10,3,RPA,85,},,O,FALSE,FALSE,
I10,3,RPA,86,],,O,FALSE,FALSE,
I10,3,RPA,87,},,O,FALSE,FALSE,
I10,3,RPA,88,],,O,FALSE,FALSE,
I10,3,RPA,89,[,VISIT,O,FALSE,FALSE,
I10,3,RPA,90,PV1,,O,FALSE,FALSE,
I10,3,RPA,92,PV2,,O,FALSE,TRUE,
I10,3,RPA,96,NTE,,O,TRUE,TRUE,
I10,3,RPA,99,],,O,FALSE,FALSE,
I10,3,RQA,1,MSH,,O,FALSE,FALSE,
I10,3,RQA,3,RF1,,O,FALSE,TRUE,
I10,3,RQA,5,[,AUTHORIZATION,O,FALSE,FALSE,
I10,3,RQA,6,AUT,,O,FALSE,FALSE,
I10,3,RQA,8,CTD,,O,FALSE,TRUE,
I10,3,RQA,10,],,O,FALSE,FALSE,
I10,3,RQA,11,{,PROVIDER,O,FALSE,FALSE,
I10,3,RQA,12,PRD,,O,FALSE,FALSE,
I10,3,RQA,15,CTD,,O,TRUE,TRUE,
I10,3,RQA,18,},,O,FALSE,FALSE,
I10,3,RQA,19,PID,,O,FALSE,FALSE,
I10,3,RQA,22,NK1,,O,TRUE,TRUE,
I10,3,RQA,25,[,GUARANTOR_INSURANCE,O,FALSE,FALSE,
I10,3,RQA,28,GT1,,O,TRUE,TRUE,
I10,3,RQA,31,{,INSURANCE,O,FALSE,FALSE,
I10,3,RQA,32,IN1,,O,FALSE,FALSE,
I10,3,RQA,34,IN2,,O,FALSE,TRUE,
I10,3,RQA,37,IN3,,O,FALSE,TRUE,
I10,3,RQA,39,},,O,FALSE,FALSE,
I10,3,RQA,40,],,O,FALSE,FALSE,
I10,3,RQA,42,ACC,,O,FALSE,TRUE,
I10,3,RQA,46,DG1,,O,TRUE,TRUE,
I10,3,RQA,51,DRG,,O,TRUE,TRUE,
I10,3,RQA,56,AL1,,O,TRUE,TRUE,
I10,3,RQA,59,[,PROCEDURE,O,FALSE,FALSE,
I10,3,RQA,60,{,,O,FALSE,FALSE,
I10,3,RQA,61,PR1,,O,FALSE,FALSE,
I10,3,RQA,62,[,AUTHORIZATION,O,FALSE,FALSE,
I10,3,RQA,63,AUT,,O,FALSE,FALSE,
I10,3,RQA,65,CTD,,O,FALSE,TRUE,
I10,3,RQA,67,],,O,FALSE,FALSE,
I10,3,RQA,68,},,O,FALSE,FALSE,
I10,3,RQA,69,],,O,FALSE,FALSE,
I10,3,RQA,70,[,RESULTS,O,FALSE,FALSE,
I10,3,RQA,71,{,,O,FALSE,FALSE,
I10,3,RQA,72,OBR,,O,FALSE,FALSE,
I10,3,RQA,75,NTE,,O,TRUE,TRUE,
I10,3,RQA,78,[,OBSERVATION,O,FALSE,FALSE,
I10,3,RQA,79,{,,O,FALSE,FALSE,
I10,3,RQA,80,OBX,,O,FALSE,FALSE,
I10,3,RQA,83,NTE,,O,TRUE,TRUE,
I10,3,RQA,86,},,O,FALSE,FALSE,
I10,3,RQA,87,],,O,FALSE,FALSE,
I10,3,RQA,88,},,O,FALSE,FALSE,
I10,3,RQA,89,],,O,FALSE,FALSE,
I10,3,RQA,90,[,VISIT,O,FALSE,FALSE,
I10,3,RQA,91,PV1,,O,FALSE,FALSE,
I10,3,RQA,93,PV2,,O,FALSE,TRUE,
I10,3,RQA,95,],,O,FALSE,FALSE,
I10,3,RQA,98,NTE,,O,TRUE,TRUE,
I11,3,RPA,1,MSH,,O,FALSE,FALSE,
I11,3,RPA,2,MSA,,O,FALSE,FALSE,
I11,3,RPA,4,RF1,,O,FALSE,TRUE,
I11,3,RPA,6,[,AUTHORIZATION,O,FALSE,FALSE,
I11,3,RPA,7,AUT,,O,FALSE,FALSE,
I11,3,RPA,9,CTD,,O,FALSE,TRUE,
I11,3,RPA,11,],,O,FALSE,FALSE,
I11,3,RPA,12,{,PROVIDER,O,FALSE,FALSE,
I11,3,RPA,13,PRD,,O,FALSE,FALSE,
I11,3,RPA,16,CTD,,O,TRUE,TRUE,
I11,3,RPA,19,},,O,FALSE,FALSE,
I11,3,RPA,20,PID,,O,FALSE,FALSE,
I11,3,RPA,23,NK1,,O,TRUE,TRUE,
I11,3,RPA,28,GT1,,O,TRUE,TRUE,
I11,3,RPA,31,[,INSURANCE,O,FALSE,FALSE,
I11,3,RPA,32,{,,O,FALSE,FALSE,
I11,3,RPA,33,IN1,,O,FALSE,FALSE,
I11,3,RPA,35,IN2,,O,FALSE,TRUE,
I11,3,RPA,38,IN3,,O,FALSE,TRUE,
I11,3,RPA,40,},,O,FALSE,FALSE,
I11,3,RPA,41,],,O,FALSE,FALSE,
I11,3,RPA,43,ACC,,O,FALSE,TRUE,
I11,3,RPA,47,DG1,,O,TRUE,TRUE,
I11,3,RPA,52,DRG,,O,TRUE,TRUE,
I11,3,RPA,57,AL1,,O,TRUE,TRUE,
I11,3,RPA,60,{,PROCEDURE,O,FALSE,FALSE,
I11,3,RPA,61,PR1,,O,FALSE,FALSE,
I11,3,RPA,62,[,AUTHORIZATION,O,FALSE,FALSE,
I11,3,RPA,63,AUT,,O,FALSE,FALSE,
I11,3,RPA,65,CTD,,O,FALSE,TRUE,
I11,3,RPA,67,],,O,FALSE,FALSE,
I11,3,RPA,68,},,O,FALSE,FALSE,
I11,3,RPA,69,[,RESULTS,O,FALSE,FALSE,
I11,3,RPA,70,{,,O,FALSE,FALSE,
I11,3,RPA,71,OBR,,O,FALSE,FALSE,
I11,3,RPA,74,NTE,,O,TRUE,TRUE,
I11,3,RPA,77,[,OBSERVATION,O,FALSE,FALSE,
I11,3,RPA,78,{,,O,FALSE,FALSE,
I11,3,RPA,79,OBX,,O,FALSE,FALSE,
I11,3,RPA,82,NTE,,O,TRUE,TRUE,
I11,3,RPA,85,},,O,FALSE,FALSE,
I11,3,RPA,86,],,O,FALSE,FALSE,
I11,3,RPA,87,},,O,FALSE,FALSE,
I11,3,RPA,88,],,O,FALSE,FALSE,
I11,3,RPA,89,[,VISIT,O,FALSE,FALSE,
I11,3,RPA,90,PV1,,O,FALSE,FALSE,
I11,3,RPA,92,PV2,,O,FALSE,TRUE,
I11,3,RPA,96,NTE,,O,TRUE,TRUE,
I11,3,RPA,99,],,O,FALSE,FALSE,
I11,3,RQA,1,MSH,,O,FALSE,FALSE,
I11,3,RQA,3,RF1,,O,FALSE,TRUE,
I11,3,RQA,5,[,AUTHORIZATION,O,FALSE,FALSE,
I11,3,RQA,6,AUT,,O,FALSE,FALSE,
I11,3,RQA,8,CTD,,O,FALSE,TRUE,
I11,3,RQA,10,],,O,FALSE,FALSE,
I11,3,RQA,11,{,PROVIDER,O,FALSE,FALSE,
I11,3,RQA,12,PRD,,O,FALSE,FALSE,
I11,3,RQA,15,CTD,,O,TRUE,TRUE,
I11,3,RQA,18,},,O,FALSE,FALSE,
I11,3,RQA,19,PID,,O,FALSE,FALSE,
I11,3,RQA,22,NK1,,O,TRUE,TRUE,
I11,3,RQA,25,[,GUARANTOR_INSURANCE,O,FALSE,FALSE,
I11,3,RQA,28,GT1,,O,TRUE,TRUE,
I11,3,RQA,31,{,INSURANCE,O,FALSE,FALSE,
I11,3,RQA,32,IN1,,O,FALSE,FALSE,
I11,3,RQA,34,IN2,,O,FALSE,TRUE,
I11,3,RQA,37,IN3,,O,FALSE,TRUE,
I11,3,RQA,39,},,O,FALSE,FALSE,
I11,3,RQA,40,],,O,FALSE,FALSE,
I11,3,RQA,42,ACC,,O,FALSE,TRUE,
I11,3,RQA,46,DG1,,O,TRUE,TRUE,
I11,3,RQA,51,DRG,,O,TRUE,TRUE,
I11,3,RQA,56,AL1,,O,TRUE,TRUE,
I11,3,RQA,59,[,PROCEDURE,O,FALSE,FALSE,
I11,3,RQA,60,{,,O,FALSE,FALSE,
I11,3,RQA,61,PR1,,O,FALSE,FALSE,
I11,3,RQA,62,[,AUTHORIZATION,O,FALSE,FALSE,
I11,3,RQA,63,AUT,,O,FALSE,FALSE,
I11,3,RQA,65,CTD,,O,FALSE,TRUE,
I11,3,RQA,67,],,O,FALSE,FALSE,
I11,3,RQA,68,},,O,FALSE,FALSE,
I11,3,RQA,69,],,O,FALSE,FALSE,
I11,3,RQA,70,[,RESULTS,O,FALSE,FALSE,
I11,3,RQA,71,{,,O,FALSE,FALSE,
I11,3,RQA,72,OBR,,O,FALSE,FALSE,
I11,3,RQA,75,NTE,,O,TRUE,TRUE,
I11,3,RQA,78,[,OBSERVATION,O,FALSE,FALSE,
I11,3,RQA,79,{,,O,FALSE,FALSE,
I11,3,RQA,80,OBX,,O,FALSE,FALSE,
I11,3,RQA,83,NTE,,O,TRUE,TRUE,
I11,3,RQA,86,},,O,FALSE,FALSE,
I11,3,RQA,87,],,O,FALSE,FALSE,
I11,3,RQA,88,},,O,FALSE,FALSE,
I11,3,RQA,89,],,O,FALSE,FALSE,
I11,3,RQA,90,[,VISIT,O,FALSE,FALSE,
I11,3,RQA,91,PV1,,O,FALSE,FALSE,
I11,3,RQA,93,PV2,,O,FALSE,TRUE,
I11,3,RQA,95,],,O,FALSE,FALSE,
I11,3,RQA,98,NTE,,O,TRUE,TRUE,
I12,3,REF,1,MSH,,O,FALSE,FALSE,
I12,3,REF,3,RF1,,O,FALSE,TRUE,
I12,3,REF,5,[,AUTHORIZATION,O,FALSE,FALSE,
I12,3,REF,6,AUT,,O,FALSE,FALSE,
I12,3,REF,8,CTD,,O,FALSE,TRUE,
I12,3,REF,10,],,O,FALSE,FALSE,
I12,3,REF,11,{,PROVIDER,O,FALSE,FALSE,
I12,3,REF,12,PRD,,O,FALSE,FALSE,
I12,3,REF,15,CTD,,O,TRUE,TRUE,
I12,3,REF,18,},,O,FALSE,FALSE,
I12,3,REF,19,PID,,O,FALSE,FALSE,
I12,3,REF,22,NK1,,O,TRUE,TRUE,
I12,3,REF,27,GT1,,O,TRUE,TRUE,
I12,3,REF,30,[,INSURANCE,O,FALSE,FALSE,
I12,3,REF,31,{,,O,FALSE,FALSE,
I12,3,REF,32,IN1,,O,FALSE,FALSE,
I12,3,REF,34,IN2,,O,FALSE,TRUE,
I12,3,REF,37,IN3,,O,FALSE,TRUE,
I12,3,REF,39,},,O,FALSE,FALSE,
I12,3,REF,40,],,O,FALSE,FALSE,
I12,3,REF,42,ACC,,O,FALSE,TRUE,
I12,3,REF,46,DG1,,O,TRUE,TRUE,
I12,3,REF,51,DRG,,O,TRUE,TRUE,
I12,3,REF,56,AL1,,O,TRUE,TRUE,
I12,3,REF,59,[,PROCEDURE,O,FALSE,FALSE,
I12,3,REF,60,{,,O,FALSE,FALSE,
I12,3,REF,61,PR1,,O,FALSE,FALSE,
I12,3,REF,62,[,AUTHORIZATION,O,FALSE,FALSE,
I12,3,REF,63,AUT,,O,FALSE,FALSE,
I12,3,REF,65,CTD,,O,FALSE,TRUE,
I12,3,REF,67,],,O,FALSE,FALSE,
I12,3,REF,68,},,O,FALSE,FALSE,
I12,3,REF,69,],,O,FALSE,FALSE,
I12,3,REF,70,[,RESULTS,O,FALSE,FALSE,
I12,3,REF,71,{,,O,FALSE,FALSE,
I12,3,REF,72,OBR,,O,FALSE,FALSE,
I12,3,REF,75,NTE,,O,TRUE,TRUE,
I12,3,REF,78,[,OBSERVATION,O,FALSE,FALSE,
I12,3,REF,79,{,,O,FALSE,FALSE,
I12,3,REF,80,OBX,,O,FALSE,FALSE,
I12,3,REF,83,NTE,,O,TRUE,TRUE,
I12,3,REF,86,},,O,FALSE,FALSE,
I12,3,REF,87,],,O,FALSE,FALSE,
I12,3,REF,88,},,O,FALSE,FALSE,
I12,3,REF,89,],,O,FALSE,FALSE,
I12,3,REF,90,[,VISIT,O,FALSE,FALSE,
I12,3,REF,91,PV1,,O,FALSE,FALSE,
I12,3,REF,93,PV2,,O,FALSE,TRUE,
I12,3,REF,95,],,O,FALSE,FALSE,
I12,3,REF,104,NTE,,O,TRUE,TRUE,
I12,3,RRI,1,MSH,,O,FALSE,FALSE,
I12,3,RRI,3,MSA,,O,FALSE,TRUE,
I12,3,RRI,6,RF1,,O,FALSE,TRUE,
I12,3,RRI,8,[,AUTHORIZATION,O,FALSE,FALSE,
I12,3,RRI,9,AUT,,O,FALSE,FALSE,
I12,3,RRI,11,CTD,,O,FALSE,TRUE,
I12,3,RRI,13,],,O,FALSE,FALSE,
I12,3,RRI,14,{,PROVIDER,O,FALSE,FALSE,
I12,3,RRI,15,PRD,,O,FALSE,FALSE,
I12,3,RRI,18,CTD,,O,TRUE,TRUE,
I12,3,RRI,21,},,O,FALSE,FALSE,
I12,3,RRI,22,PID,,O,FALSE,FALSE,
I12,3,RRI,24,ACC,,O,FALSE,TRUE,
I12,3,RRI,28,DG1,,O,TRUE,TRUE,
I12,3,RRI,33,DRG,,O,TRUE,TRUE,
I12,3,RRI,38,AL1,,O,TRUE,TRUE,
I12,3,RRI,41,[,PROCEDURE,O,FALSE,FALSE,
I12,3,RRI,42,{,,O,FALSE,FALSE,
I12,3,RRI,43,PR1,,O,FALSE,FALSE,
I12,3,RRI,44,[,AUTHORIZATION,O,FALSE,FALSE,
I12,3,RRI,45,AUT,,O,FALSE,FALSE,
I12,3,RRI,47,CTD,,O,FALSE,TRUE,
I12,3,RRI,49,],,O,FALSE,FALSE,
I12,3,RRI,50,},,O,FALSE,FALSE,
I12,3,RRI,51,],,O,FALSE,FALSE,
I12,3,RRI,52,[,RESULTS,O,FALSE,FALSE,
I12,3,RRI,53,{,,O,FALSE,FALSE,
I12,3,RRI,54,OBR,,O,FALSE,FALSE,
I12,3,RRI,57,NTE,,O,TRUE,TRUE,
I12,3,RRI,60,[,OBSERVATION,O,FALSE,FALSE,
I12,3,RRI,61,{,,O,FALSE,FALSE,
I12,3,RRI,62,OBX,,O,FALSE,FALSE,
I12,3,RRI,65,NTE,,O,TRUE,TRUE,
I12,3,RRI,68,},,O,FALSE,FALSE,
I12,3,RRI,69,],,O,FALSE,FALSE,
I12,3,RRI,70,},,O,FALSE,FALSE,
I12,3,RRI,71,],,O,FALSE,FALSE,
I12,3,RRI,72,[,VISIT,O,FALSE,FALSE,
I12,3,RRI,73,PV1,,O,FALSE,FALSE,
I12,3,RRI,75,PV2,,O,FALSE,TRUE,
I12,3,RRI,77,],,O,FALSE,FALSE,
I12,3,RRI,80,NTE,,O,TRUE,TRUE,
I13,3,REF,1,MSH,,O,FALSE,FALSE,
I13,3,REF,3,RF1,,O,FALSE,TRUE,
I13,3,REF,5,[,AUTHORIZATION,O,FALSE,FALSE,
I13,3,REF,6,AUT,,O,FALSE,FALSE,
I13,3,REF,8,CTD,,O,FALSE,TRUE,
I13,3,REF,10,],,O,FALSE,FALSE,
I13,3,REF,11,{,PROVIDER,O,FALSE,FALSE,
I13,3,REF,12,PRD,,O,FALSE,FALSE,
I13,3,REF,15,CTD,,O,TRUE,TRUE,
I13,3,REF,18,},,O,FALSE,FALSE,
I13,3,REF,19,PID,,O,FALSE,FALSE,
I13,3,REF,22,NK1,,O,TRUE,TRUE,
I13,3,REF,27,GT1,,O,TRUE,TRUE,
I13,3,REF,30,[,INSURANCE,O,FALSE,FALSE,
I13,3,REF,31,{,,O,FALSE,FALSE,
I13,3,REF,32,IN1,,O,FALSE,FALSE,
I13,3,REF,34,IN2,,O,FALSE,TRUE,
I13,3,REF,37,IN3,,O,FALSE,TRUE,
I13,3,REF,39,},,O,FALSE,FALSE,
I13,3,REF,40,],,O,FALSE,FALSE,
I13,3,REF,42,ACC,,O,FALSE,TRUE,
I13,3,REF,46,DG1,,O,TRUE,TRUE,
I13,3,REF,51,DRG,,O,TRUE,TRUE,
I13,3,REF,56,AL1,,O,TRUE,TRUE,
I13,3,REF,59,[,PROCEDURE,O,FALSE,FALSE,
I13,3,REF,60,{,,O,FALSE,FALSE,
I13,3,REF,61,PR1,,O,FALSE,FALSE,
I13,3,REF,62,[,AUTHORIZATION,O,FALSE,FALSE,
I13,3,REF,63,AUT,,O,FALSE,FALSE,
I13,3,REF,65,CTD,,O,FALSE,TRUE,
I13,3,REF,67,],,O,FALSE,FALSE,
I13,3,REF,68,},,O,FALSE,FALSE,
I13,3,REF,69,],,O,FALSE,FALSE,
I13,3,REF,70,[,RESULTS,O,FALSE,FALSE,
I13,3,REF,71,{,,O,FALSE,FALSE,
I13,3,REF,72,OBR,,O,FALSE,FALSE,
I13,3,REF,75,NTE,,O,TRUE,TRUE,
I13,3,REF,78,[,OBSERVATION,O,FALSE,FALSE,
I13,3,REF,79,{,,O,FALSE,FALSE,
I13,3,REF,80,OBX,,O,FALSE,FALSE,
I13,3,REF,83,NTE,,O,TRUE,TRUE,
I13,3,REF,86,},,O,FALSE,FALSE,
I13,3,REF,87,],,O,FALSE,FALSE,
I13,3,REF,88,},,O,FALSE,FALSE,
I13,3,REF,89,],,O,FALSE,FALSE,
I13,3,REF,90,[,VISIT,O,FALSE,FALSE,
I13,3,REF,91,PV1,,O,FALSE,FALSE,
I13,3,REF,93,PV2,,O,FALSE,TRUE,
I13,3,REF,95,],,O,FALSE,FALSE,
I13,3,REF,104,NTE,,O,TRUE,TRUE,
I13,3,RRI,1,MSH,,O,FALSE,FALSE,
I13,3,RRI,3,MSA,,O,FALSE,TRUE,
I13,3,RRI,6,RF1,,O,FALSE,TRUE,
I13,3,RRI,8,[,AUTHORIZATION,O,FALSE,FALSE,
I13,3,RRI,9,AUT,,O,FALSE,FALSE,
I13,3,RRI,11,CTD,,O,FALSE,TRUE,
I13,3,RRI,13,],,O,FALSE,FALSE,
I13,3,RRI,14,{,PROVIDER,O,FALSE,FALSE,
I13,3,RRI,15,PRD,,O,FALSE,FALSE,
I13,3,RRI,18,CTD,,O,TRUE,TRUE,
I13,3,RRI,21,},,O,FALSE,FALSE,
I13,3,RRI,22,PID,,O,FALSE,FALSE,
I13,3,RRI,24,ACC,,O,FALSE,TRUE,
I13,3,RRI,28,DG1,,O,TRUE,TRUE,
I13,3,RRI,33,DRG,,O,TRUE,TRUE,
I13,3,RRI,38,AL1,,O,TRUE,TRUE,
I13,3,RRI,41,[,PROCEDURE,O,FALSE,FALSE,
I13,3,RRI,42,{,,O,FALSE,FALSE,
I13,3,RRI,43,PR1,,O,FALSE,FALSE,
I13,3,RRI,44,[,AUTHORIZATION,O,FALSE,FALSE,
I13,3,RRI,45,AUT,,O,FALSE,FALSE,
I13,3,RRI,47,CTD,,O,FALSE,TRUE,
I13,3,RRI,49,],,O,FALSE,FALSE,
I13,3,RRI,50,},,O,FALSE,FALSE,
I13,3,RRI,51,],,O,FALSE,FALSE,
I13,3,RRI,52,[,RESULTS,O,FALSE,FALSE,
I13,3,RRI,53,{,,O,FALSE,FALSE,
I13,3,RRI,54,OBR,,O,FALSE,FALSE,
I13,3,RRI,57,NTE,,O,TRUE,TRUE,
I13,3,RRI,60,[,OBSERVATION,O,FALSE,FALSE,
I13,3,RRI,61,{,,O,FALSE,FALSE,
I13,3,RRI,62,OBX,,O,FALSE,FALSE,
I13,3,RRI,65,NTE,,O,TRUE,TRUE,
I13,3,RRI,68,},,O,FALSE,FALSE,
I13,3,RRI,69,],,O,FALSE,FALSE,
I13,3,RRI,70,},,O,FALSE,FALSE,
I13,3,RRI,71,],,O,FALSE,FALSE,
I13,3,RRI,72,[,VISIT,O,FALSE,FALSE,
I13,3,RRI,73,PV1,,O,FALSE,FALSE,
I13,3,RRI,75,PV2,,O,FALSE,TRUE,
I13,3,RRI,77,],,O,FALSE,FALSE,
I13,3,RRI,80,NTE,,O,TRUE,TRUE,
I14,3,REF,1,MSH,,O,FALSE,FALSE,
I14,3,REF,3,RF1,,O,FALSE,TRUE,
I14,3,REF,5,[,AUTHORIZATION,O,FALSE,FALSE,
I14,3,REF,6,AUT,,O,FALSE,FALSE,
I14,3,REF,8,CTD,,O,FALSE,TRUE,
I14,3,REF,10,],,O,FALSE,FALSE,
I14,3,REF,11,{,PROVIDER,O,FALSE,FALSE,
I14,3,REF,12,PRD,,O,FALSE,FALSE,
I14,3,REF,15,CTD,,O,TRUE,TRUE,
I14,3,REF,18,},,O,FALSE,FALSE,
I14,3,REF,19,PID,,O,FALSE,FALSE,
I14,3,REF,22,NK1,,O,TRUE,TRUE,
I14,3,REF,27,GT1,,O,TRUE,TRUE,
I14,3,REF,30,[,INSURANCE,O,FALSE,FALSE,
I14,3,REF,31,{,,O,FALSE,FALSE,
I14,3,REF,32,IN1,,O,FALSE,FALSE,
I14,3,REF,34,IN2,,O,FALSE,TRUE,
I14,3,REF,37,IN3,,O,FALSE,TRUE,
I14,3,REF,39,},,O,FALSE,FALSE,
I14,3,REF,40,],,O,FALSE,FALSE,
I14,3,REF,42,ACC,,O,FALSE,TRUE,
I14,3,REF,46,DG1,,O,TRUE,TRUE,
I14,3,REF,51,DRG,,O,TRUE,TRUE,
I14,3,REF,56,AL1,,O,TRUE,TRUE,
I14,3,REF,59,[,PROCEDURE,O,FALSE,FALSE,
I14,3,REF,60,{,,O,FALSE,FALSE,
I14,3,REF,61,PR1,,O,FALSE,FALSE,
I14,3,REF,62,[,AUTHORIZATION,O,FALSE,FALSE,
I14,3,REF,63,AUT,,O,FALSE,FALSE,
